gwcode,year,cowcode,country,iso2,iso3,un,un_trade_pct_gdp,un_gdp,population,gdpcap,gdp_log,gdpcap_log,population_log,advocacy,entry,funding,entry_std,funding_std,advocacy_std,barriers_total,barriers_total_std,ngo_register,ngo_register_burden,ngo_register_appeal,ngo_barrier_foreign_funds,ngo_disclose_funds,ngo_foreign_fund_approval,ngo_foreign_fund_channel,ngo_foreign_fund_restrict,ngo_foreign_fund_prohibit,ngo_type_foreign_fund_prohibit,ngo_politics,ngo_politics_foreign_fund,laws,PTS,PTS_factor,latent_hr_mean,latent_hr_sd,v2cseeorgs,v2csreprss,v2cscnsult,v2csprtcpt,v2csgender,v2csantimv,v2xcs_ccsi,v2x_freexp,v2x_freexp_altinf,v2clacfree,v2meslfcen,v2csrlgrep,v2mecenefm,v2meharjrn,v2x_civlib,v2x_clphy,v2x_clpriv,v2x_clpol,v2x_polyarchy,v2x_libdem,v2x_regime,v2x_corr,v2x_rule,armed_conflict,armed_conflict_num,pred_group
433,2003,433,Senegal,SN,SEN,686,0.5064062972858813,10971731018.5934,10541470,1040.8160359602027,23.118587894463644,6.947760334420305,16.17082756004334,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,0.488986042547799,0.235914100539814,2.081,2.24,1.609,1.799,1.345,0.208,0.922,0.842,0.875,2.516,1.905,1.201,0.765,1.148,0.838,0.816,0.835,0.891,0.723,0.569,2,0.378,0.724,TRUE,1,Training
433,2004,433,Senegal,SN,SEN,686,0.5184502859440836,11617205342.1203,10810086,1074.6635449634998,23.175753055323966,6.979762910143551,16.195990145180414,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,0.704721630247232,0.248572954553609,2.081,2.24,1.609,1.799,1.345,0.208,0.922,0.842,0.875,2.516,1.905,1.201,0.765,1.148,0.838,0.816,0.835,0.891,0.723,0.569,2,0.378,0.724,FALSE,0,Training
433,2005,433,Senegal,SN,SEN,686,0.5380458063634137,12270395125.8707,11090123,1106.4255216890472,23.230455297748186,7.008889847410105,16.221565450338083,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,0.636325832048926,0.229642951698572,2.081,2.24,1.609,1.799,1.345,0.208,0.922,0.842,0.875,2.516,1.905,1.201,0.765,1.148,0.838,0.816,0.835,0.891,0.723,0.569,2,0.378,0.724,FALSE,0,Training
433,2006,433,Senegal,SN,SEN,686,0.5325433853060644,12572439627.5196,11382272,1104.563274144178,23.254772924051725,7.007205308810227,16.2475676152415,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,3,Level 3,0.422750729285188,0.223160871787116,2.081,2.24,1.609,1.799,1.345,0.208,0.922,0.842,0.875,2.516,1.905,1.201,0.765,1.148,0.857,0.816,0.871,0.891,0.723,0.563,2,0.378,0.724,FALSE,0,Training
433,2007,433,Senegal,SN,SEN,686,0.5679494896113415,13193327699.8264,11687078,1128.8816331872176,23.302977061456147,7.028982716480811,16.273994344975335,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,3,Level 3,0.375564052447025,0.221230458239647,2.081,2.067,1.609,1.799,1.345,0.208,0.917,0.842,0.875,2.516,1.905,1.201,0.765,1.148,0.864,0.816,0.871,0.884,0.699,0.537,2,0.378,0.724,FALSE,0,Training
433,2008,433,Senegal,SN,SEN,686,0.6087651650471924,13679175227.5922,12004700,1139.4849706858313,23.33914045694259,7.038331659205016,16.300808797737574,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,0.372447753630537,0.216349903128431,1.986,2.067,1.327,1.799,1.345,0.311,0.891,0.869,0.876,2.516,1.905,1.201,0.605,1.148,0.851,0.816,0.871,0.872,0.699,0.528,2,0.378,0.724,FALSE,0,Training
433,2009,433,Senegal,SN,SEN,686,0.5088662965352704,14010645685.102,12335092,1135.836334670386,23.363083283678158,7.035124517308818,16.327958766369342,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,3,Level 3,0.304161617892179,0.197597788605254,1.986,2.067,1.327,1.799,1.345,0.311,0.891,0.869,0.862,2.516,1.905,1.201,0.605,1.148,0.838,0.816,0.858,0.872,0.688,0.531,2,0.378,0.724,FALSE,0,Training
433,2010,433,Senegal,SN,SEN,686,0.5048014795671065,14596201367.7462,12678143,1151.2885891684768,23.404027151516583,7.048637106372339,16.355390045144244,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,0.348818101369275,0.207515048202383,1.986,2.067,1.193,1.799,1.345,0.311,0.891,0.866,0.876,2.36,1.905,1.201,0.61,1.119,0.857,0.819,0.881,0.88,0.701,0.532,2,0.358,0.738,FALSE,0,Training
433,2011,433,Senegal,SN,SEN,686,0.5503053202556752,14853257857.1122,13033814,1139.5941247214514,23.421485062451218,7.038427447048381,16.383057615402837,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,0.398794687874235,0.217696290210504,1.986,2.067,1.193,1.799,1.345,0.311,0.891,0.859,0.887,2.344,1.905,1.201,0.61,1.119,0.845,0.819,0.848,0.892,0.696,0.536,2,0.358,0.738,TRUE,1,Testing
433,2012,433,Senegal,SN,SEN,686,0.5951760770412001,15448282992.5884,13401990,1152.6857573083103,23.46076370094862,7.049849939590934,16.410913761357683,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,3,Level 3,0.413586312166764,0.241404684817121,2.025,2.192,1.73,1.799,1.345,0.27,0.903,0.87,0.885,2.648,1.905,1.201,0.429,0.959,0.815,0.819,0.823,0.883,0.69,0.538,2,0.351,0.73,FALSE,0,Testing
433,2013,433,Senegal,SN,SEN,686,0.6006240662713966,16044337966.9826,13782429,1164.1154086106737,23.498621849639996,7.059716771667473,16.43890507797252,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,0.6308677092198,0.264672177540868,2.025,2.258,1.104,1.771,1.352,0.17,0.921,0.949,0.942,2.648,2.72,1.014,2.369,1.532,0.871,0.87,0.854,0.932,0.641,0.539,2,0.213,0.856,FALSE,0,Testing
434,1990,434,Benin,BJ,BEN,204,0.4572018214430051,2711367797.12259,4978489,544.6166089997567,21.720719066694077,6.3000820773870965,15.420636989306981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,Level 1,1.3437942939341,0.335849372650297,2.329,1.889,2.65,1.317,1.628,0.27,0.917,0.828,0.77,1.117,0.244,2.224,1.897,-0.273,0.839,0.822,0.881,0.824,0.236,0.17,0,0.744,0.514,FALSE,0,Training
434,1991,434,Benin,BJ,BEN,204,0.5134471684542264,2825944761.86303,5149496,548.7808441569874,21.762108574613972,6.307699170840726,15.454409403773248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,Level 1,1.44442456378143,0.284940252378733,2.329,1.889,2.65,1.317,1.628,0.27,0.917,0.876,0.855,2.128,0.244,2.224,2.207,0.175,0.85,0.833,0.902,0.859,0.482,0.389,1,0.624,0.541,FALSE,0,Training
434,1992,434,Benin,BJ,BEN,204,0.5674074580600887,2909528035.66674,5331805,545.6928818039556,21.791256717919968,6.3020563299509,15.489200387969067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,Level 1,1.36588556637516,0.259984136683649,2.518,2.107,2.65,1.317,2.311,-0.563,0.918,0.914,0.897,2.128,1.929,2.224,2.207,0.175,0.905,0.859,0.937,0.933,0.635,0.518,2,0.624,0.542,FALSE,0,Training
434,1993,434,Benin,BJ,BEN,204,0.5538179913079939,3079333099.17045,5521761,557.6722895414072,21.847978884243343,6.3237714951275485,15.524207389115794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,Level 1,1.42835627887436,0.255500166066151,2.518,2.107,2.65,1.317,2.311,-0.563,0.918,0.914,0.897,2.128,1.929,2.224,2.207,0.175,0.905,0.859,0.937,0.933,0.635,0.518,2,0.624,0.542,FALSE,0,Training
434,1994,434,Benin,BJ,BEN,204,0.6926327171989966,3141547958.79921,5714215,549.7776962888533,21.867981495900906,6.30951400795458,15.558467487946325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,Level 1,1.44210744003283,0.253094052167616,2.518,2.107,2.65,1.317,2.311,-0.563,0.918,0.914,0.897,2.128,1.929,2.224,2.207,0.175,0.905,0.859,0.937,0.933,0.635,0.518,2,0.624,0.542,FALSE,0,Training
434,1995,434,Benin,BJ,BEN,204,0.6480321612416939,3459843794.32579,5905552,585.8628955135422,21.964489278848312,6.373085795502094,15.591403483346216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,1.5547677177369,0.275081110737591,2.518,2.107,2.65,1.317,2.311,-0.563,0.918,0.914,0.897,2.128,1.929,2.224,2.207,0.175,0.905,0.859,0.937,0.933,0.627,0.515,2,0.624,0.542,FALSE,0,Training
434,1996,434,Benin,BJ,BEN,204,0.566160357084355,3609734086.33739,6094272,592.3158806068042,22.006899946283795,6.38404007468578,15.622859871598015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,Level 1,1.74261311831955,0.306513727833406,2.518,2.107,2.65,1.317,2.311,-0.563,0.918,0.914,0.905,2.128,1.929,2.224,2.207,0.175,0.905,0.859,0.937,0.933,0.63,0.515,2,0.627,0.534,FALSE,0,Training
434,1997,434,Benin,BJ,BEN,204,0.58937131397736775,3816739174.32954,6281644,607.6019548910349,22.062662275739026,6.409519988114458,15.653142287624567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,Level 1,1.73691540377189,0.306672360453677,2.518,2.107,2.65,1.171,2.311,-0.563,0.915,0.893,0.906,2.128,1.894,2.224,2.207,0.175,0.897,0.85,0.937,0.921,0.679,0.542,2,0.656,0.514,FALSE,0,Training
434,1998,434,Benin,BJ,BEN,204,0.599952614207692,3967920676.6144,6470275,613.2537916262291,22.101508035396638,6.418778865958831,15.682729169437808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,1.42405807788157,0.25543858496218,2.518,2.107,2.65,1.171,2.311,-0.563,0.915,0.893,0.906,2.128,1.894,2.224,2.207,0.175,0.897,0.85,0.937,0.921,0.679,0.542,2,0.656,0.514,FALSE,0,Training
434,1999,434,Benin,BJ,BEN,204,0.6466627820263917,4179865150.65195,6664102,627.2210645413215,22.15354482235311,6.441299053518983,15.712245768834126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,1.3558205994829,0.241519734893695,2.518,2.107,2.65,1.171,2.311,-0.563,0.915,0.893,0.906,2.128,1.894,2.224,2.207,0.175,0.897,0.85,0.937,0.921,0.644,0.525,2,0.656,0.514,FALSE,0,Training
434,2000,434,Benin,BJ,BEN,204,0.5599371749616101,4424710102.76629,6865946,644.4428929045305,22.210470599761056,6.468386211633458,15.7420843881276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2,Level 2,1.25964608854803,0.235501688172038,2.518,2.107,2.65,1.171,2.311,-0.563,0.915,0.904,0.893,2.128,1.894,2.224,2.207,-0.093,0.898,0.85,0.937,0.927,0.645,0.538,2,0.656,0.5,FALSE,0,Training
434,2001,434,Benin,BJ,BEN,204,0.5727313352918784,4660686024.86277,7076728,658.5933534343513,22.262428489884595,6.490106277930137,15.772322211954458,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,2,Level 2,1.22126351977246,0.235595039228373,2.518,2.107,2.65,1.171,2.311,-0.563,0.915,0.902,0.908,2.128,1.894,2.224,2.325,-0.093,0.895,0.85,0.937,0.919,0.632,0.526,2,0.656,0.5,FALSE,0,Training
434,2002,434,Benin,BJ,BEN,204,0.5147964791312432,4877083627.93283,7295400,668.5149036287016,22.307813260940236,6.505058690427671,15.802754570512565,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,2,Level 2,1.20627508117363,0.247646252139523,2.518,2.107,2.65,1.171,2.311,-0.563,0.915,0.917,0.917,2.128,2.32,2.224,2.325,0.12,0.899,0.85,0.937,0.928,0.629,0.522,2,0.656,0.5,FALSE,0,Training
434,2003,434,Benin,BJ,BEN,204,0.48722091249174543,5045029695.25044,7520555.999999999,670.8320096613123,22.34166937681007,6.508518747446979,15.833150629363091,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,2,Level 2,1.14774703758163,0.248022622480308,2.518,2.107,2.65,1.171,2.311,-0.563,0.915,0.917,0.917,2.128,2.32,2.224,2.325,0.12,0.899,0.85,0.937,0.928,0.653,0.541,2,0.656,0.5,FALSE,0,Training
434,2004,434,Benin,BJ,BEN,204,0.463733451787297,5268508242.01435,7750002.999999999,679.8072519474316,22.385013093397497,6.52180930497127,15.86320378842623,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,2,Level 2,1.08712701257979,0.253639798778885,2.518,2.107,2.65,1.171,2.311,-0.563,0.915,0.917,0.917,2.128,2.32,2.224,2.325,0.12,0.899,0.85,0.937,0.928,0.661,0.547,2,0.656,0.5,FALSE,0,Training
434,2005,434,Benin,BJ,BEN,204,0.45819020090110363,5358765900.61861,7982223,671.3375334939416,22.401999543097364,6.509272041036618,15.892727502060747,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,3,Level 3,0.886489700848216,0.250541760259444,2.474,2.107,1.911,1.181,2.311,-0.563,0.918,0.903,0.891,2.128,1.996,2.224,1.484,0.455,0.897,0.845,0.926,0.93,0.694,0.576,2,0.619,0.598,FALSE,0,Training
434,2006,434,Benin,BJ,BEN,204,0.4685150033396956,5570102558.19334,8216893,677.8842755033247,22.44067930331813,6.518976588273695,15.921702715044434,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,3,Level 3,0.778497705507338,0.229624031196894,2.474,2.107,1.911,1.181,2.311,-0.563,0.918,0.881,0.876,2.128,1.996,2.224,0.856,0.278,0.874,0.824,0.926,0.911,0.712,0.601,2,0.623,0.599,FALSE,0,Training
434,2007,434,Benin,BJ,BEN,204,0.5780827500775962,5903547294.77563,8454790,698.248838205991,22.498819243590543,6.548575540958511,15.950243702632031,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,2,Level 2,0.752471911273884,0.214970608887439,2.474,1.968,1.911,0.876,2.311,-0.654,0.91,0.875,0.852,1.841,1.75,2.224,0.805,0.185,0.883,0.843,0.926,0.903,0.692,0.595,2,0.623,0.599,FALSE,0,Training
434,2008,434,Benin,BJ,BEN,204,0.5649804078228451,6192619616.49854,8696915,712.0478487484976,22.54662403549142,6.568145112452387,15.978478923039031,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,3,Level 3,0.650454436586314,0.216992356102238,2.474,1.968,1.911,1.174,2.311,-0.654,0.916,0.875,0.852,1.841,1.75,2.224,0.805,0.185,0.883,0.843,0.926,0.896,0.662,0.579,2,0.622,0.576,FALSE,0,Training
434,2009,434,Benin,BJ,BEN,204,0.5269833397787554,6336244979.20706,8944712.999999998,708.378790823927,22.569552155358657,6.562978965912101,16.006573189446556,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,3,Level 3,0.605487638883948,0.223492106374185,2.474,1.968,1.911,1.174,2.311,-0.654,0.916,0.875,0.869,1.841,1.75,2.224,0.805,0.185,0.883,0.843,0.926,0.896,0.663,0.569,2,0.622,0.576,FALSE,0,Training
434,2010,434,Benin,BJ,BEN,204,0.6099277940169863,6470196381.7278,9199254,703.3392470441408,22.590472297661307,6.555839345886286,16.034632951775023,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,3,Level 3,0.598452795893519,0.23288907856766,2.474,1.968,1.911,1.203,2.311,-0.544,0.931,0.856,0.866,1.934,1.43,2.226,1.312,0.439,0.885,0.843,0.933,0.903,0.673,0.582,2,0.622,0.59,FALSE,0,Training
434,2011,434,Benin,BJ,BEN,204,0.555785057285783,6661957381.50204,9460829,704.1621174531365,22.619679179444667,6.55700861012077,16.062670569323895,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,3,Level 3,0.750183307249002,0.243802117244408,2.444,1.968,1.911,1.203,2.311,-0.544,0.924,0.881,0.839,1.709,1.43,2.226,1.312,0.439,0.88,0.834,0.933,0.906,0.648,0.552,2,0.622,0.59,FALSE,0,Testing
434,2012,434,Benin,BJ,BEN,204,0.6036757345822421,6971364969.70921,9729254,716.5364343154378,22.665076877511133,6.574429096380745,16.09064778113039,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,2,Level 2,0.975622828618603,0.258712273103246,2.451,1.968,1.911,1.203,2.311,-0.544,0.894,0.862,0.872,1.709,1.43,2.226,1.312,0.439,0.868,0.834,0.923,0.907,0.585,0.501,2,0.622,0.59,FALSE,0,Testing
434,2013,434,Benin,BJ,BEN,204,0.6907159692811031,7450882918.43117,10004594,744.7461554592991,22.73159837485692,6.613043429390473,16.118554945466446,1,1,1,0.3333333333333333,0.2222222222222222,0.5,3,1.0555555555555554,0,0,0,1,0,0,0,1,0,0,0,1,TRUE,2,Level 2,1.00416845669928,0.262871039238102,2.521,1.474,1.783,1.668,2.253,-0.955,0.923,0.891,0.892,2.441,1.356,2.195,1.115,0.813,0.887,0.837,0.92,0.905,0.663,0.564,3,0.542,0.673,FALSE,0,Testing
435,1990,435,Mauritania,MR,MRT,478,0.3815672158337125,2038420452.72797,2034347,1002.0023391918733,21.435441057008408,6.9097556161649125,14.525685440843494,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,4,Level 4,-1.50458830326826,0.165813895944102,0.51,-1.468,-0.816,-0.919,0.793,0.193,0.382,0.288,0.346,1.043,-0.839,-1.122,-1.233,-1.049,0.267,0.173,0.333,0.228,0.122,0.064,0,0.888,0.134,FALSE,0,Training
435,1991,435,Mauritania,MR,MRT,478,0.35989682283202407,2096702096.59625,2087914.0000000002,1004.2090318836167,21.463631517065483,6.91195547766852,14.551676039396964,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,4,Level 4,-1.43607357113917,0.174692090561374,0.51,-1.468,-0.816,-0.919,1.274,0.193,0.382,0.362,0.392,1.043,-0.839,-1.122,-0.611,-0.87,0.342,0.26,0.333,0.3,0.136,0.066,0,0.888,0.134,FALSE,0,Training
435,1992,435,Mauritania,MR,MRT,478,0.3580753540947022,2142529032.95558,2142645,999.9458766877294,21.485252759315493,6.907701154205147,14.577551605110347,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,4,Level 4,-1.18248176492779,0.22594797459921,0.588,-1.327,-0.816,0.086,0.864,0.193,0.41,0.596,0.611,1.277,-0.026,-1.122,0.097,0.077,0.357,0.389,0.443,0.335,0.201,0.094,1,0.897,0.165,FALSE,0,Training
435,1993,435,Mauritania,MR,MRT,478,0.3832521131057,2328271833.51137,2198538,1059.0091385781689,21.56839212697111,6.965088975005314,14.603303151965793,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,3,Level 3,-0.293504944773849,0.29752937280076,0.588,-1.327,-0.816,0.086,0.864,0.193,0.41,0.596,0.611,1.277,-0.026,-1.122,0.097,0.077,0.468,0.46,0.443,0.515,0.297,0.134,1,0.899,0.167,FALSE,0,Training
435,1994,435,Mauritania,MR,MRT,478,0.34759295317871064,2440404119.48522,2255520,1081.969620967768,21.615429485277435,6.986538382272681,14.628891103004753,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,2,Level 2,0.0237605506741089,0.237161691183708,0.588,-1.327,-0.816,0.086,0.864,0.193,0.41,0.596,0.611,1.277,-0.026,-1.122,0.097,0.077,0.481,0.46,0.443,0.559,0.311,0.142,1,0.899,0.167,FALSE,0,Training
435,1995,435,Mauritania,MR,MRT,478,0.35842283705150957,2381723286.31196,2313630,1029.4313638360327,21.591090132496642,6.93676185482915,14.654328277667494,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,2,Level 2,0.17778146698639,0.231236917081515,0.588,-1.327,-0.816,0.086,0.864,0.193,0.41,0.582,0.623,1.277,-0.026,-1.122,0.097,0.077,0.476,0.46,0.443,0.55,0.293,0.137,1,0.899,0.167,FALSE,0,Training
435,1996,435,Mauritania,MR,MRT,478,0.37541039633941753,2633172652.43528,2372900,1109.6854702833157,21.691455287827047,7.011831894047199,14.679623393779849,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,2,Level 2,0.345616063497845,0.239345539563768,0.588,-1.327,-0.816,0.086,0.864,0.193,0.41,0.595,0.644,1.277,-0.026,-1.122,0.097,0.077,0.489,0.46,0.478,0.551,0.302,0.135,1,0.899,0.188,FALSE,0,Training
435,1997,435,Mauritania,MR,MRT,478,0.34042960679411916,2526671745.43768,2433567,1038.2585502834645,21.650168757998244,6.9453001177608105,14.704868640237434,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,3,Level 3,0.256294918428244,0.228440972153379,0.588,-1.327,-0.816,0.086,0.864,0.193,0.41,0.595,0.644,1.277,-0.026,-1.122,0.097,0.077,0.489,0.46,0.478,0.551,0.297,0.131,1,0.899,0.188,FALSE,0,Training
435,1998,435,Mauritania,MR,MRT,478,0.35851614719356584,2596857071.70979,2496217,1040.317036423432,21.67756773219019,6.947280788395157,14.730286943795035,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,2,Level 2,0.429513458218967,0.220594571581082,0.588,-1.327,-0.816,0.086,0.864,0.193,0.41,0.595,0.644,1.277,-0.026,-1.122,0.097,0.077,0.489,0.46,0.478,0.551,0.304,0.139,1,0.899,0.188,FALSE,0,Training
435,1999,435,Mauritania,MR,MRT,478,0.33931344724632406,2770083068.06552,2561584,1081.3945855632765,21.74214314516732,6.986006770058429,14.756136375108891,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,2,Level 2,0.472360225742763,0.206709003778702,0.588,-1.327,-0.816,0.086,0.864,0.193,0.41,0.595,0.644,1.277,-0.026,-1.122,0.097,0.077,0.489,0.46,0.478,0.551,0.304,0.139,1,0.899,0.188,FALSE,0,Training
435,2000,435,Mauritania,MR,MRT,478,0.39329671933702776,2758160457.23261,2630217,1048.643688803095,21.737829793462257,6.955252883206329,14.782576910255928,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,2,Level 2,0.420574635954947,0.208812539994986,0.759,0.088,-0.061,0.656,0.864,0.193,0.63,0.645,0.631,1.277,-0.026,-1.122,0.225,0.077,0.501,0.46,0.447,0.62,0.312,0.149,1,0.899,0.218,FALSE,0,Training
435,2001,435,Mauritania,MR,MRT,478,0.39459597565502824,2813566299.68083,2702405,1041.1342118153386,21.757718661401203,6.948065986160017,14.809652675241184,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,2,Level 2,0.3650583395725,0.210649262068564,0.759,0.088,-0.061,0.656,0.864,0.193,0.63,0.671,0.659,1.277,-0.026,-0.751,0.225,0.77,0.497,0.46,0.435,0.635,0.313,0.148,1,0.899,0.218,FALSE,0,Training
435,2002,435,Mauritania,MR,MRT,478,0.36966741887007254,2832276632.52212,2778097,1019.502426489111,21.764346688982734,6.927069970089275,14.837276718893458,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,3,Level 3,0.24150683533764,0.206920645878095,0.759,0.088,-0.061,0.656,0.864,0.193,0.63,0.638,0.665,1.277,0.226,-0.751,0.225,0.77,0.518,0.46,0.435,0.637,0.317,0.155,1,0.899,0.199,FALSE,0,Training
435,2003,435,Mauritania,MR,MRT,478,0.33897481389003137,3001597305.11241,2857150,1050.5564303982676,21.82241041895875,6.957075236498922,14.865335182459827,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,3,Level 3,0.208885518513024,0.204429364070718,0.759,0.088,-0.061,0.656,0.864,0.193,0.63,0.638,0.665,1.277,0.226,-0.751,0.225,0.77,0.518,0.46,0.435,0.637,0.315,0.145,1,0.899,0.191,FALSE,0,Training
435,2004,435,Mauritania,MR,MRT,478,0.44779122694313356,3174102583.2367,2939246,1079.903683882431,21.87829077838869,6.984627134551009,14.893663643837678,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,3,Level 3,0.166648371814475,0.205919783909075,0.759,0.088,-0.061,0.656,0.864,0.193,0.63,0.716,0.718,1.277,0.789,-0.622,0.225,0.77,0.574,0.529,0.463,0.674,0.325,0.156,1,0.899,0.189,FALSE,0,Training
435,2005,435,Mauritania,MR,MRT,478,0.5471377923098746,3458810860.75034,3024198,1143.7117744110471,21.964190685079835,7.042034194751269,14.922156490328565,0.5,1,0,0.3333333333333333,0,0.25,1.5,0.5833333333333333,1,1,0,0,0,0,0,0,0,0,0.5,0,TRUE,3,Level 3,0.0840714062223077,0.208215342197622,1.745,0.998,0.31,0.656,0.864,0.193,0.806,0.751,0.775,1.277,0.213,0.786,0.225,0.77,0.599,0.529,0.498,0.728,0.292,0.103,1,0.884,0.219,FALSE,0,Training
